0.1,1,0,1
1,-1,0,1
0.42,1,0,1
0.58,1,0,1
0.74,1,0,1
0.9,1,0,1
1,2,0,1
0.9,3,0,1
0.5,1,0,1
0.6,1,0,1
4,1,0,1
1.1,1,0,1
